# Tab-separated list of human-rater predicted connectives.
#
# For each sentence pair, the predictions of three independent raters are provided.
#
# Fields are: example_id, predicted_connective, gold_connective.
#
484967	in other words	indeed
484967	indeed	indeed
384443	overall	overall
384443	by contrast	overall
384443	and	overall
430385	instead	instead
430385	[no connective]	instead
430385	[no connective]	instead
467514	moreover	indeed
467514	indeed	indeed
467514	indeed	indeed
541239	moreover	rather
541239	indeed	rather
541239	indeed	rather
458670	[no connective]	otherwise
458670	[no connective]	otherwise
458670	[no connective]	otherwise
441020	[no connective]	nevertheless
441020	[no connective]	nevertheless
441020	however	nevertheless
490084	[no connective]	rather
490084	instead	rather
490084	for example	rather
621400	in particular	and
621400	and	and
621400	[no connective]	and
380982	however	[no connective]
380982	[no connective]	[no connective]
380982	however	[no connective]
429596	for example	for example
429596	for example	for example
429596	for example	for example
661687	in particular	moreover
661687	for example	moreover
661687	for example	moreover
544331	however	indeed
544331	nevertheless	indeed
544331	rather	indeed
657621	then	finally
657621	finally	finally
657621	then	finally
437822	by then	overall
437822	[no connective]	overall
437822	overall	overall
603479	however	rather
603479	instead	rather
603479	[no connective]	rather
653141	in particular	indeed
653141	then	indeed
653141	indeed	indeed
667716	meanwhile	meanwhile
667716	then	meanwhile
667716	meanwhile	meanwhile
406391	finally	meanwhile
406391	[no connective]	meanwhile
406391	then	meanwhile
498889	[no connective]	in other words
498889	therefore	in other words
498889	[no connective]	in other words
545207	for example	for example
545207	for example	for example
545207	for example	for example
501969	in particular	moreover
501969	therefore	moreover
501969	however	moreover
397250	moreover	and
397250	moreover	and
397250	indeed	and
577430	overall	overall
577430	overall	overall
577430	overall	overall
621228	for example	in particular
621228	[no connective]	in particular
621228	overall	in particular
426452	[no connective]	by then
426452	by then	by then
426452	[no connective]	by then
581057	instead	instead
581057	instead	instead
581057	instead	instead
658786	[no connective]	and
658786	[no connective]	and
658786	[no connective]	and
534731	meanwhile	instead
534731	however	instead
534731	instead	instead
595330	[no connective]	meanwhile
595330	[no connective]	meanwhile
595330	and	meanwhile
607250	then	by then
607250	finally	by then
607250	[no connective]	by then
389966	[no connective]	overall
389966	[no connective]	overall
389966	[no connective]	overall
445552	and	in other words
445552	therefore	in other words
445552	[no connective]	in other words
430277	for example	in particular
430277	moreover	in particular
430277	[no connective]	in particular
652400	[no connective]	and
652400	[no connective]	and
652400	[no connective]	and
433208	on the other hand	therefore
433208	[no connective]	therefore
433208	overall	therefore
578066	however	by contrast
578066	by contrast	by contrast
578066	however	by contrast
430167	[no connective]	finally
430167	finally	finally
430167	for example	finally
578572	[no connective]	on the other hand
578572	and	on the other hand
578572	[no connective]	on the other hand
593766	[no connective]	[no connective]
593766	[no connective]	[no connective]
593766	[no connective]	[no connective]
660130	by contrast	for example
660130	by contrast	for example
660130	[no connective]	for example
529765	for example	for example
529765	for example	for example
529765	[no connective]	for example
535272	nevertheless	by then
535272	by then	by then
535272	and	by then
599681	therefore	in other words
599681	therefore	in other words
599681	and	in other words
661455	[no connective]	in particular
661455	[no connective]	in particular
661455	overall	in particular
418699	meanwhile	by then
418699	meanwhile	by then
418699	[no connective]	by then
390170	[no connective]	meanwhile
390170	moreover	meanwhile
390170	[no connective]	meanwhile
520568	therefore	nevertheless
520568	however	nevertheless
520568	however	nevertheless
652482	in other words	therefore
652482	moreover	therefore
652482	[no connective]	therefore
654270	however	moreover
654270	therefore	moreover
654270	moreover	moreover
491239	[no connective]	moreover
491239	[no connective]	moreover
491239	[no connective]	moreover
461945	finally	then
461945	[no connective]	then
461945	[no connective]	then
566376	in particular	in particular
566376	in other words	in particular
566376	[no connective]	in particular
503486	[no connective]	then
503486	then	then
503486	then	then
623058	meanwhile	meanwhile
623058	[no connective]	meanwhile
623058	meanwhile	meanwhile
381668	and	otherwise
381668	indeed	otherwise
381668	for example	otherwise
417625	on the other hand	by contrast
417625	by contrast	by contrast
417625	on the other hand	by contrast
555153	[no connective]	moreover
555153	therefore	moreover
555153	then	moreover
440267	[no connective]	overall
440267	therefore	overall
440267	[no connective]	overall
405748	however	nevertheless
405748	[no connective]	nevertheless
405748	[no connective]	nevertheless
385822	[no connective]	however
385822	[no connective]	however
385822	moreover	however
595709	for example	for example
595709	for example	for example
595709	for example	for example
622064	then	finally
622064	in other words	finally
622064	then	finally
410455	[no connective]	by contrast
410455	for example	by contrast
410455	indeed	by contrast
609098	in particular	in particular
609098	in particular	in particular
609098	in particular	in particular
518829	rather	rather
518829	however	rather
518829	[no connective]	rather
635561	[no connective]	for example
635561	[no connective]	for example
635561	and	for example
653309	instead	instead
653309	instead	instead
653309	instead	instead
404602	[no connective]	overall
404602	moreover	overall
404602	overall	overall
508428	[no connective]	indeed
508428	[no connective]	indeed
508428	indeed	indeed
551081	then	then
551081	[no connective]	then
551081	[no connective]	then
532701	in particular	in particular
532701	meanwhile	in particular
532701	in particular	in particular
472328	[no connective]	rather
472328	[no connective]	rather
472328	and	rather
654551	[no connective]	[no connective]
654551	meanwhile	[no connective]
654551	[no connective]	[no connective]
471030	meanwhile	instead
471030	[no connective]	instead
471030	[no connective]	instead
481349	in particular	moreover
481349	in particular	moreover
481349	and	moreover
409463	[no connective]	therefore
409463	finally	therefore
409463	moreover	therefore
472347	overall	indeed
472347	indeed	indeed
472347	in other words	indeed
582770	therefore	finally
582770	moreover	finally
582770	therefore	finally
395812	meanwhile	on the other hand
395812	by contrast	on the other hand
395812	on the other hand	on the other hand
623564	moreover	moreover
623564	meanwhile	moreover
623564	moreover	moreover
495142	[no connective]	by then
495142	nevertheless	by then
495142	[no connective]	by then
451326	however	then
451326	[no connective]	then
451326	[no connective]	then
559022	[no connective]	overall
559022	moreover	overall
559022	[no connective]	overall
495085	nevertheless	nevertheless
495085	nevertheless	nevertheless
495085	therefore	nevertheless
625510	therefore	nevertheless
625510	meanwhile	nevertheless
625510	however	nevertheless
386058	however	however
386058	[no connective]	however
386058	indeed	however
423459	[no connective]	and
423459	[no connective]	and
423459	and	and
428514	[no connective]	nevertheless
428514	however	nevertheless
428514	however	nevertheless
502578	in particular	nevertheless
502578	for example	nevertheless
502578	for example	nevertheless
387034	however	by contrast
387034	however	by contrast
387034	however	by contrast
566060	meanwhile	instead
566060	and	instead
566060	instead	instead
452667	for example	therefore
452667	[no connective]	therefore
452667	therefore	therefore
499820	in other words	moreover
499820	moreover	moreover
499820	in other words	moreover
653813	[no connective]	and
653813	[no connective]	and
653813	[no connective]	and
513620	on the other hand	on the other hand
513620	however	on the other hand
513620	indeed	on the other hand
618186	moreover	overall
618186	and	overall
618186	[no connective]	overall
583999	however	therefore
583999	indeed	therefore
583999	[no connective]	therefore
606547	however	however
606547	however	however
606547	on the other hand	however
448569	however	rather
448569	nevertheless	rather
448569	[no connective]	rather
583003	overall	overall
583003	in other words	overall
583003	overall	overall
612307	[no connective]	otherwise
612307	however	otherwise
612307	otherwise	otherwise
665542	in other words	for example
665542	and	for example
665542	for example	for example
509772	moreover	in particular
509772	[no connective]	in particular
509772	in particular	in particular
632960	by contrast	on the other hand
632960	by contrast	on the other hand
632960	however	on the other hand
410732	[no connective]	in particular
410732	however	in particular
410732	indeed	in particular
458909	[no connective]	[no connective]
458909	[no connective]	[no connective]
458909	[no connective]	[no connective]
552156	moreover	then
552156	[no connective]	then
552156	finally	then
554458	[no connective]	by then
554458	[no connective]	by then
554458	nevertheless	by then
603439	moreover	therefore
603439	therefore	therefore
603439	therefore	therefore
663470	[no connective]	otherwise
663470	in other words	otherwise
663470	therefore	otherwise
385772	meanwhile	then
385772	[no connective]	then
385772	[no connective]	then
387469	moreover	moreover
387469	in other words	moreover
387469	[no connective]	moreover
427611	meanwhile	however
427611	[no connective]	however
427611	[no connective]	however
462129	[no connective]	therefore
462129	for example	therefore
462129	[no connective]	therefore
388586	meanwhile	then
388586	however	then
388586	meanwhile	then
575159	meanwhile	moreover
575159	[no connective]	moreover
575159	nevertheless	moreover
647233	then	finally
647233	[no connective]	finally
647233	moreover	finally
400912	instead	rather
400912	rather	rather
400912	indeed	rather
530083	[no connective]	for example
530083	finally	for example
530083	[no connective]	for example
515053	however	by contrast
515053	however	by contrast
515053	by contrast	by contrast
568618	in particular	in particular
568618	in particular	in particular
568618	[no connective]	in particular
658849	otherwise	otherwise
658849	otherwise	otherwise
658849	meanwhile	otherwise
595171	indeed	indeed
595171	on the other hand	indeed
595171	in other words	indeed
406226	however	however
406226	[no connective]	however
406226	in particular	however
409167	overall	otherwise
409167	[no connective]	otherwise
409167	therefore	otherwise
483720	rather	instead
483720	rather	instead
483720	[no connective]	instead
521820	in other words	therefore
521820	therefore	therefore
521820	indeed	therefore
452964	[no connective]	overall
452964	overall	overall
452964	on the other hand	overall
386630	overall	overall
386630	[no connective]	overall
386630	[no connective]	overall
428732	[no connective]	by then
428732	[no connective]	by then
428732	then	by then
406082	and	nevertheless
406082	finally	nevertheless
406082	and	nevertheless
515749	[no connective]	in particular
515749	and	in particular
515749	indeed	in particular
542251	[no connective]	on the other hand
542251	[no connective]	on the other hand
542251	therefore	on the other hand
581767	therefore	instead
581767	therefore	instead
581767	therefore	instead
662669	however	in other words
662669	in other words	in other words
662669	[no connective]	in other words
575849	[no connective]	therefore
575849	however	therefore
575849	therefore	therefore
522342	by contrast	in other words
522342	[no connective]	in other words
522342	[no connective]	in other words
660151	by contrast	finally
660151	by contrast	finally
660151	and	finally
498516	[no connective]	nevertheless
498516	[no connective]	nevertheless
498516	[no connective]	nevertheless
466694	[no connective]	in particular
466694	for example	in particular
466694	in particular	in particular
602071	however	finally
602071	therefore	finally
602071	[no connective]	finally
597260	[no connective]	rather
597260	in particular	rather
597260	however	rather
648526	however	in other words
648526	[no connective]	in other words
648526	however	in other words
506991	moreover	and
506991	meanwhile	and
506991	however	and
554672	and	and
554672	[no connective]	and
554672	and	and
637529	therefore	nevertheless
637529	however	nevertheless
637529	in particular	nevertheless
625240	for example	in other words
625240	moreover	in other words
625240	[no connective]	in other words
449593	[no connective]	finally
449593	then	finally
449593	[no connective]	finally
591662	[no connective]	by then
591662	[no connective]	by then
591662	[no connective]	by then
511274	[no connective]	by then
511274	[no connective]	by then
511274	[no connective]	by then
545270	[no connective]	by then
545270	however	by then
545270	meanwhile	by then
626619	meanwhile	finally
626619	[no connective]	finally
626619	[no connective]	finally
379644	[no connective]	overall
379644	[no connective]	overall
379644	in particular	overall
542638	[no connective]	finally
542638	[no connective]	finally
542638	moreover	finally
613311	however	nevertheless
613311	however	nevertheless
613311	by contrast	nevertheless
379961	for example	rather
379961	in particular	rather
379961	instead	rather
454250	and	otherwise
454250	meanwhile	otherwise
454250	therefore	otherwise
388651	[no connective]	nevertheless
388651	however	nevertheless
388651	nevertheless	nevertheless
548923	however	nevertheless
548923	[no connective]	nevertheless
548923	[no connective]	nevertheless
567278	for example	overall
567278	for example	overall
567278	[no connective]	overall
449404	[no connective]	nevertheless
449404	nevertheless	nevertheless
449404	and	nevertheless
454934	finally	and
454934	in particular	and
454934	[no connective]	and
659690	overall	nevertheless
659690	meanwhile	nevertheless
659690	nevertheless	nevertheless
663313	[no connective]	[no connective]
663313	[no connective]	[no connective]
663313	[no connective]	[no connective]
437390	[no connective]	rather
437390	rather	rather
437390	[no connective]	rather
539138	[no connective]	therefore
539138	[no connective]	therefore
539138	[no connective]	therefore
670845	and	moreover
670845	[no connective]	moreover
670845	on the other hand	moreover
462010	however	in particular
462010	therefore	in particular
462010	moreover	in particular
607182	in other words	in other words
607182	[no connective]	in other words
607182	however	in other words
651984	on the other hand	on the other hand
651984	[no connective]	on the other hand
651984	however	on the other hand
670682	[no connective]	rather
670682	[no connective]	rather
670682	[no connective]	rather
404269	for example	therefore
404269	however	therefore
404269	by contrast	therefore
630785	on the other hand	on the other hand
630785	[no connective]	on the other hand
630785	on the other hand	on the other hand
543525	and	on the other hand
543525	[no connective]	on the other hand
543525	[no connective]	on the other hand
523446	for example	for example
523446	for example	for example
523446	in particular	for example
578335	nevertheless	[no connective]
578335	nevertheless	[no connective]
578335	meanwhile	[no connective]
546608	moreover	moreover
546608	therefore	moreover
546608	moreover	moreover
554141	therefore	nevertheless
554141	however	nevertheless
554141	nevertheless	nevertheless
466896	therefore	in other words
466896	[no connective]	in other words
466896	in other words	in other words
526568	however	meanwhile
526568	meanwhile	meanwhile
526568	and	meanwhile
507653	moreover	and
507653	[no connective]	and
507653	[no connective]	and
543655	and	[no connective]
543655	[no connective]	[no connective]
543655	on the other hand	[no connective]
666908	on the other hand	by contrast
666908	however	by contrast
666908	however	by contrast
446685	however	moreover
446685	indeed	moreover
446685	[no connective]	moreover
494056	finally	therefore
494056	[no connective]	therefore
494056	therefore	therefore
380843	therefore	instead
380843	however	instead
380843	nevertheless	instead
614841	[no connective]	then
614841	[no connective]	then
614841	and	then
656197	[no connective]	instead
656197	rather	instead
656197	instead	instead
454989	[no connective]	moreover
454989	finally	moreover
454989	[no connective]	moreover
669300	however	and
669300	and	and
669300	[no connective]	and
663381	on the other hand	on the other hand
663381	however	on the other hand
663381	instead	on the other hand
673360	then	however
673360	[no connective]	however
673360	[no connective]	however
529299	indeed	and
529299	[no connective]	and
529299	indeed	and
576004	instead	instead
576004	meanwhile	instead
576004	on the other hand	instead
504772	[no connective]	moreover
504772	[no connective]	moreover
504772	[no connective]	moreover
589325	nevertheless	otherwise
589325	nevertheless	otherwise
589325	in other words	otherwise
455881	rather	otherwise
455881	[no connective]	otherwise
455881	indeed	otherwise
658039	nevertheless	overall
658039	nevertheless	overall
658039	[no connective]	overall
638942	finally	finally
638942	nevertheless	finally
638942	instead	finally
673801	[no connective]	instead
673801	then	instead
673801	[no connective]	instead
631865	for example	in particular
631865	and	in particular
631865	by contrast	in particular
445464	therefore	otherwise
445464	otherwise	otherwise
445464	therefore	otherwise
637711	by contrast	in other words
637711	for example	in other words
637711	for example	in other words
530422	moreover	[no connective]
530422	however	[no connective]
530422	however	[no connective]
627885	instead	and
627885	then	and
627885	and	and
383707	[no connective]	therefore
383707	moreover	therefore
383707	[no connective]	therefore
643865	then	finally
643865	then	finally
643865	finally	finally
562852	moreover	then
562852	however	then
562852	however	then
579728	[no connective]	overall
579728	however	overall
579728	however	overall
402440	and	by then
402440	meanwhile	by then
402440	moreover	by then
385709	meanwhile	on the other hand
385709	meanwhile	on the other hand
385709	on the other hand	on the other hand
459603	therefore	meanwhile
459603	finally	meanwhile
459603	however	meanwhile
603417	[no connective]	therefore
603417	therefore	therefore
603417	[no connective]	therefore
464171	however	on the other hand
464171	for example	on the other hand
464171	for example	on the other hand
667558	for example	moreover
667558	and	moreover
667558	however	moreover
600183	[no connective]	by then
600183	[no connective]	by then
600183	[no connective]	by then
410159	in other words	rather
410159	[no connective]	rather
410159	however	rather
571334	for example	indeed
571334	for example	indeed
571334	for example	indeed
666534	[no connective]	by contrast
666534	nevertheless	by contrast
666534	indeed	by contrast
431660	meanwhile	nevertheless
431660	[no connective]	nevertheless
431660	[no connective]	nevertheless
674398	[no connective]	indeed
674398	however	indeed
674398	however	indeed
419458	[no connective]	however
419458	however	however
419458	however	however
611937	otherwise	otherwise
611937	[no connective]	otherwise
611937	[no connective]	otherwise
395670	however	on the other hand
395670	however	on the other hand
395670	however	on the other hand
537834	[no connective]	indeed
537834	[no connective]	indeed
537834	however	indeed
648516	by contrast	for example
648516	for example	for example
648516	for example	for example
529809	however	and
529809	however	and
529809	[no connective]	and
479599	for example	for example
479599	therefore	for example
479599	for example	for example
536963	by contrast	rather
536963	in particular	rather
536963	[no connective]	rather
399904	[no connective]	moreover
399904	moreover	moreover
399904	moreover	moreover
398138	and	and
398138	[no connective]	and
398138	on the other hand	and
665691	however	rather
665691	however	rather
665691	rather	rather
451981	instead	instead
451981	instead	instead
451981	[no connective]	instead
571022	[no connective]	therefore
571022	therefore	therefore
571022	indeed	therefore
551760	however	however
551760	[no connective]	however
551760	however	however
662637	meanwhile	meanwhile
662637	meanwhile	meanwhile
662637	meanwhile	meanwhile
492688	therefore	and
492688	therefore	and
492688	therefore	and
410437	[no connective]	however
410437	nevertheless	however
410437	on the other hand	however
542619	[no connective]	in other words
542619	in other words	in other words
542619	and	in other words
438929	in other words	rather
438929	rather	rather
438929	rather	rather
602572	[no connective]	finally
602572	in other words	finally
602572	therefore	finally
602652	[no connective]	otherwise
602652	[no connective]	otherwise
602652	[no connective]	otherwise
666499	[no connective]	however
666499	[no connective]	however
666499	however	however
534942	for example	for example
534942	by contrast	for example
534942	[no connective]	for example
394870	on the other hand	otherwise
394870	therefore	otherwise
394870	however	otherwise
505879	however	[no connective]
505879	[no connective]	[no connective]
505879	[no connective]	[no connective]
669889	moreover	moreover
669889	meanwhile	moreover
669889	[no connective]	moreover
388617	and	instead
388617	then	instead
388617	instead	instead
666992	[no connective]	and
666992	[no connective]	and
666992	in particular	and
486900	however	then
486900	[no connective]	then
486900	[no connective]	then
618552	meanwhile	instead
618552	however	instead
618552	instead	instead
607492	moreover	however
607492	then	however
607492	[no connective]	however
620687	[no connective]	therefore
620687	therefore	therefore
620687	[no connective]	therefore
529893	[no connective]	[no connective]
529893	[no connective]	[no connective]
529893	however	[no connective]
499140	therefore	however
499140	therefore	however
499140	overall	however
390973	and	indeed
390973	nevertheless	indeed
390973	therefore	indeed
514600	however	however
514600	however	however
514600	[no connective]	however
542404	on the other hand	nevertheless
542404	on the other hand	nevertheless
542404	[no connective]	nevertheless
436224	then	for example
436224	for example	for example
436224	in particular	for example
654076	rather	instead
654076	rather	instead
654076	instead	instead
622123	in particular	moreover
622123	for example	moreover
622123	and	moreover
495662	however	otherwise
495662	in other words	otherwise
495662	[no connective]	otherwise
552395	indeed	moreover
552395	for example	moreover
552395	therefore	moreover
508735	and	therefore
508735	therefore	therefore
508735	for example	therefore
596993	therefore	on the other hand
596993	therefore	on the other hand
596993	therefore	on the other hand
471092	[no connective]	therefore
471092	[no connective]	therefore
471092	[no connective]	therefore
670232	moreover	nevertheless
670232	nevertheless	nevertheless
670232	[no connective]	nevertheless
662394	however	meanwhile
662394	meanwhile	meanwhile
662394	meanwhile	meanwhile
401309	however	therefore
401309	[no connective]	therefore
401309	for example	therefore
591260	[no connective]	indeed
591260	overall	indeed
591260	indeed	indeed
597041	then	and
597041	[no connective]	and
597041	and	and
632051	and	overall
632051	indeed	overall
632051	on the other hand	overall
396254	meanwhile	meanwhile
396254	then	meanwhile
396254	however	meanwhile
452909	in other words	by contrast
452909	in particular	by contrast
452909	however	by contrast
504542	then	[no connective]
504542	then	[no connective]
504542	[no connective]	[no connective]
589239	on the other hand	finally
589239	however	finally
589239	[no connective]	finally
398545	therefore	therefore
398545	meanwhile	therefore
398545	therefore	therefore
645874	nevertheless	on the other hand
645874	nevertheless	on the other hand
645874	on the other hand	on the other hand
507237	meanwhile	and
507237	[no connective]	and
507237	then	and
474645	however	however
474645	however	however
474645	however	however
600608	therefore	by then
600608	by then	by then
600608	[no connective]	by then
556548	in particular	in particular
556548	[no connective]	in particular
556548	moreover	in particular
426070	therefore	in particular
426070	[no connective]	in particular
426070	[no connective]	in particular
615960	[no connective]	[no connective]
615960	[no connective]	[no connective]
615960	in particular	[no connective]
596637	in particular	in particular
596637	in other words	in particular
596637	[no connective]	in particular
462737	in particular	[no connective]
462737	[no connective]	[no connective]
462737	[no connective]	[no connective]
386047	on the other hand	overall
386047	[no connective]	overall
386047	overall	overall
511187	[no connective]	by contrast
511187	[no connective]	by contrast
511187	[no connective]	by contrast
603125	on the other hand	moreover
603125	[no connective]	moreover
603125	on the other hand	moreover
408695	and	then
408695	[no connective]	then
408695	on the other hand	then
632073	for example	by contrast
632073	overall	by contrast
632073	in particular	by contrast
567988	[no connective]	[no connective]
567988	[no connective]	[no connective]
567988	[no connective]	[no connective]
669512	in other words	therefore
669512	for example	therefore
669512	therefore	therefore
643764	[no connective]	by then
643764	and	by then
643764	by then	by then
584737	[no connective]	finally
584737	[no connective]	finally
584737	[no connective]	finally
654202	by contrast	by contrast
654202	on the other hand	by contrast
654202	on the other hand	by contrast
600010	[no connective]	for example
600010	for example	for example
600010	[no connective]	for example
421028	meanwhile	overall
421028	rather	overall
421028	[no connective]	overall
446643	then	therefore
446643	moreover	therefore
446643	[no connective]	therefore
518579	however	however
518579	for example	however
518579	[no connective]	however
528054	therefore	on the other hand
528054	indeed	on the other hand
528054	[no connective]	on the other hand
383713	[no connective]	by then
383713	meanwhile	by then
383713	[no connective]	by then
531663	however	moreover
531663	however	moreover
531663	[no connective]	moreover
579510	for example	for example
579510	for example	for example
579510	for example	for example
517528	however	by contrast
517528	however	by contrast
517528	however	by contrast
576618	therefore	in other words
576618	[no connective]	in other words
576618	[no connective]	in other words
578443	however	by contrast
578443	by contrast	by contrast
578443	in particular	by contrast
382634	[no connective]	however
382634	and	however
382634	moreover	however
467605	instead	rather
467605	instead	rather
467605	indeed	rather
405446	and	finally
405446	therefore	finally
405446	in particular	finally
531846	rather	rather
531846	on the other hand	rather
531846	[no connective]	rather
596661	[no connective]	and
596661	nevertheless	and
596661	[no connective]	and
395752	in other words	in particular
395752	in other words	in particular
395752	however	in particular
381788	[no connective]	meanwhile
381788	for example	meanwhile
381788	[no connective]	meanwhile
584488	indeed	overall
584488	overall	overall
584488	[no connective]	overall
397788	by contrast	by contrast
397788	[no connective]	by contrast
397788	[no connective]	by contrast
657300	in particular	moreover
657300	in particular	moreover
657300	nevertheless	moreover
518474	and	on the other hand
518474	[no connective]	on the other hand
518474	however	on the other hand
450057	[no connective]	[no connective]
450057	[no connective]	[no connective]
450057	[no connective]	[no connective]
537433	for example	[no connective]
537433	[no connective]	[no connective]
537433	for example	[no connective]
435188	nevertheless	moreover
435188	indeed	moreover
435188	[no connective]	moreover
393511	and	for example
393511	and	for example
393511	and	for example
626066	[no connective]	finally
626066	nevertheless	finally
626066	indeed	finally
584887	therefore	therefore
584887	for example	therefore
584887	[no connective]	therefore
498638	[no connective]	otherwise
498638	[no connective]	otherwise
498638	[no connective]	otherwise
397383	[no connective]	then
397383	[no connective]	then
397383	meanwhile	then
526076	however	by then
526076	meanwhile	by then
526076	[no connective]	by then
630870	[no connective]	indeed
630870	[no connective]	indeed
630870	[no connective]	indeed
405288	[no connective]	in particular
405288	therefore	in particular
405288	in particular	in particular
509224	moreover	then
509224	and	then
509224	finally	then
390315	by then	by then
390315	meanwhile	by then
390315	meanwhile	by then
570316	and	overall
570316	and	overall
570316	[no connective]	overall
411360	in particular	for example
411360	for example	for example
411360	and	for example
452685	then	then
452685	and	then
452685	[no connective]	then
460477	[no connective]	therefore
460477	therefore	therefore
460477	[no connective]	therefore
673650	[no connective]	moreover
673650	in particular	moreover
673650	[no connective]	moreover
592405	[no connective]	for example
592405	and	for example
592405	[no connective]	for example
581461	in particular	on the other hand
581461	however	on the other hand
581461	then	on the other hand
457984	instead	instead
457984	instead	instead
457984	instead	instead
477643	then	instead
477643	instead	instead
477643	then	instead
403223	in particular	by contrast
403223	by contrast	by contrast
403223	[no connective]	by contrast
534557	in particular	however
534557	however	however
534557	by contrast	however
445170	nevertheless	instead
445170	and	instead
445170	nevertheless	instead
382322	in particular	by then
382322	by then	by then
382322	[no connective]	by then
614242	[no connective]	by then
614242	by then	by then
614242	[no connective]	by then
516352	then	by then
516352	[no connective]	by then
516352	[no connective]	by then
558442	then	and
558442	[no connective]	and
558442	and	and
673634	then	in particular
673634	for example	in particular
673634	[no connective]	in particular
407525	instead	rather
407525	rather	rather
407525	[no connective]	rather
640350	[no connective]	in other words
640350	therefore	in other words
640350	[no connective]	in other words
524821	[no connective]	overall
524821	overall	overall
524821	and	overall
434363	however	by contrast
434363	then	by contrast
434363	finally	by contrast
600641	[no connective]	nevertheless
600641	however	nevertheless
600641	[no connective]	nevertheless
419801	[no connective]	otherwise
419801	[no connective]	otherwise
419801	moreover	otherwise
645643	[no connective]	moreover
645643	therefore	moreover
645643	[no connective]	moreover
460392	on the other hand	moreover
460392	[no connective]	moreover
460392	moreover	moreover
478135	then	instead
478135	instead	instead
478135	instead	instead
605490	however	however
605490	however	however
605490	[no connective]	however
558145	however	otherwise
558145	in particular	otherwise
558145	however	otherwise
597528	however	rather
597528	however	rather
597528	instead	rather
576269	however	finally
576269	and	finally
576269	overall	finally
637172	for example	therefore
637172	for example	therefore
637172	[no connective]	therefore
644900	[no connective]	for example
644900	[no connective]	for example
644900	for example	for example
640749	by contrast	by contrast
640749	meanwhile	by contrast
640749	on the other hand	by contrast
403834	then	however
403834	however	however
403834	however	however
654291	in particular	in particular
654291	however	in particular
654291	[no connective]	in particular
417081	in particular	on the other hand
417081	however	on the other hand
417081	on the other hand	on the other hand
405892	however	on the other hand
405892	[no connective]	on the other hand
405892	on the other hand	on the other hand
380266	[no connective]	however
380266	and	however
380266	however	however
522789	[no connective]	otherwise
522789	[no connective]	otherwise
522789	[no connective]	otherwise
635534	moreover	in other words
635534	for example	in other words
635534	in particular	in other words
525190	then	instead
525190	instead	instead
525190	then	instead
625980	[no connective]	overall
625980	[no connective]	overall
625980	[no connective]	overall
562696	indeed	in other words
562696	[no connective]	in other words
562696	therefore	in other words
655131	[no connective]	on the other hand
655131	[no connective]	on the other hand
655131	[no connective]	on the other hand
672427	and	[no connective]
672427	and	[no connective]
672427	[no connective]	[no connective]
415918	and	moreover
415918	in particular	moreover
415918	indeed	moreover
389384	[no connective]	on the other hand
389384	instead	on the other hand
389384	by contrast	on the other hand
558867	finally	and
558867	[no connective]	and
558867	and	and
440273	overall	[no connective]
440273	[no connective]	[no connective]
440273	[no connective]	[no connective]
607819	meanwhile	instead
607819	[no connective]	instead
607819	therefore	instead
407068	therefore	on the other hand
407068	however	on the other hand
407068	however	on the other hand
604803	and	on the other hand
604803	and	on the other hand
604803	therefore	on the other hand
514233	on the other hand	otherwise
514233	otherwise	otherwise
514233	however	otherwise
578888	in other words	by contrast
578888	by contrast	by contrast
578888	on the other hand	by contrast
639500	in other words	rather
639500	rather	rather
639500	in particular	rather
504628	moreover	therefore
504628	meanwhile	therefore
504628	and	therefore
567740	[no connective]	by then
567740	meanwhile	by then
567740	[no connective]	by then
627870	[no connective]	by contrast
627870	and	by contrast
627870	by contrast	by contrast
450588	however	on the other hand
450588	however	on the other hand
450588	for example	on the other hand
413786	however	nevertheless
413786	[no connective]	nevertheless
413786	nevertheless	nevertheless
656263	moreover	therefore
656263	[no connective]	therefore
656263	otherwise	therefore
596131	nevertheless	finally
596131	however	finally
596131	and	finally
642773	indeed	on the other hand
642773	however	on the other hand
642773	however	on the other hand
419992	indeed	and
419992	[no connective]	and
419992	[no connective]	and
571749	[no connective]	nevertheless
571749	nevertheless	nevertheless
571749	[no connective]	nevertheless
573458	therefore	therefore
573458	for example	therefore
573458	therefore	therefore
431157	and	on the other hand
431157	moreover	on the other hand
431157	however	on the other hand
620519	however	however
620519	on the other hand	however
620519	nevertheless	however
444573	[no connective]	otherwise
444573	therefore	otherwise
444573	[no connective]	otherwise
507238	nevertheless	instead
507238	nevertheless	instead
507238	however	instead
547850	moreover	therefore
547850	therefore	therefore
547850	[no connective]	therefore
468487	therefore	therefore
468487	and	therefore
468487	then	therefore
550676	therefore	therefore
550676	by then	therefore
550676	[no connective]	therefore
659953	moreover	indeed
659953	[no connective]	indeed
659953	[no connective]	indeed
453660	by then	by then
453660	by then	by then
453660	by then	by then
424396	for example	in particular
424396	for example	in particular
424396	for example	in particular
412290	however	in other words
412290	however	in other words
412290	however	in other words
627376	instead	rather
627376	[no connective]	rather
627376	and	rather
574389	moreover	and
574389	and	and
574389	and	and
521502	finally	finally
521502	then	finally
521502	[no connective]	finally
446512	[no connective]	indeed
446512	and	indeed
446512	[no connective]	indeed
528572	finally	by then
528572	then	by then
528572	[no connective]	by then
671968	then	[no connective]
671968	and	[no connective]
671968	however	[no connective]
413988	meanwhile	meanwhile
413988	meanwhile	meanwhile
